dataset,condition,layer,relative_depth,mean,sem,count,metric
Natural Stories,AuriStream-MTP 7B 40Pred,74,0.7708333333333334,0.2730171304651531,0.0588615055023842,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,75,0.78125,0.2560664070309466,0.0652606295251308,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,76,0.7916666666666666,0.2445005408337086,0.0602536610188232,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,77,0.8020833333333334,0.2487888582414991,0.0500455175494014,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,78,0.8125,0.2490017418215196,0.0471305239897294,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,79,0.8229166666666666,0.2429176874408079,0.0426624440863393,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,80,0.8333333333333334,0.2273655704928151,0.0377542507447243,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,81,0.84375,0.1953444491301608,0.0410388480511533,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,82,0.8541666666666666,0.2041437665335652,0.0413794692085128,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,83,0.8645833333333334,0.2010096554326348,0.0367925539064272,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,84,0.875,0.1987525424836773,0.0374259528926653,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,85,0.8854166666666666,0.2036727486974839,0.032327334538311,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,86,0.8958333333333334,0.2182447903699388,0.0394174516906108,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,87,0.90625,0.211060824311464,0.0394658156013856,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,88,0.9166666666666666,0.1816941432407737,0.0318295347752606,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,89,0.9270833333333334,0.1716466892560146,0.0345891452298212,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,90,0.9375,0.1665124222560864,0.027138072913854,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,91,0.9479166666666666,0.1493539922886826,0.0322048863228933,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,92,0.9583333333333334,0.1273797746049416,0.0347136295274192,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,93,0.96875,0.1337020079900255,0.0304137501873877,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,94,0.9791666666666666,0.1190233249375035,0.0355641771983408,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,95,0.9895833333333334,0.0884680624336479,0.0352306689051853,9,mean held-out-story Pearson r
Natural Stories,AuriStream-MTP 7B 40Pred,96,1.0,0.1202669746303743,0.0300095062499999,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,0,0.0,0.0877256807202441,0.0381411885283006,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,1,0.0104166666666666,0.0934631169767119,0.0370401590124679,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,2,0.0208333333333333,0.0898833361679879,0.0373967618702281,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,3,0.03125,0.1031835990328857,0.0373854269416047,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,4,0.0416666666666666,0.1109250208618607,0.0356875274248109,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,5,0.0520833333333333,0.0995974938851928,0.0356992653658598,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,6,0.0625,0.0974179747667192,0.0361078247932891,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,7,0.0729166666666666,0.1022312565953142,0.0300324934941081,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,8,0.0833333333333333,0.1016106487740307,0.0272936723706093,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,9,0.09375,0.1050848402953589,0.0249603280443347,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,10,0.1041666666666666,0.1132951886469811,0.0294820969203804,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,11,0.1145833333333333,0.1114086402713996,0.0312852660761164,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,12,0.125,0.1217884890373081,0.0327875129010345,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,13,0.1354166666666666,0.1412309475168157,0.0286816751763294,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,14,0.1458333333333333,0.125118638686168,0.0318801372431845,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,15,0.15625,0.1296858876278087,0.0356137041144585,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,16,0.1666666666666666,0.1464411606422496,0.0313036688922815,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,17,0.1770833333333333,0.1715060429137368,0.0308684973231649,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,18,0.1875,0.1721290449903568,0.027322470485189,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,19,0.1979166666666666,0.1669649331208556,0.0313915842703785,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,20,0.2083333333333333,0.1731205281257618,0.0345343276747056,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,21,0.21875,0.1648820763723145,0.0371149206062512,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,22,0.2291666666666666,0.1645247628458717,0.0343378068529553,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,23,0.2395833333333333,0.1499298653085608,0.0351075256350114,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,24,0.25,0.1702692530688205,0.0382721548351064,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,25,0.2604166666666667,0.1791027169975492,0.0401201061516252,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,26,0.2708333333333333,0.1744865037118667,0.0384039386139289,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,27,0.28125,0.1786343102845717,0.038139439669369,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,28,0.2916666666666667,0.1770078412124703,0.0365107781982191,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,29,0.3020833333333333,0.1663917192544649,0.0366969806153775,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,30,0.3125,0.1569735485230692,0.0402130470308033,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,31,0.3229166666666667,0.1430864956831015,0.0391334476108839,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,32,0.3333333333333333,0.1389393709107148,0.0376072896190063,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,33,0.34375,0.1478270790521408,0.040586858515224,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,34,0.3541666666666667,0.1321113218450346,0.0409995397750204,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,35,0.3645833333333333,0.1364217419000092,0.042017447135912,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,36,0.375,0.1646985658211834,0.0416663889079504,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,37,0.3854166666666667,0.1452278236890663,0.0442043539454474,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,38,0.3958333333333333,0.1366256741476768,0.041507089364957,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,39,0.40625,0.1512461188095138,0.0360550479795159,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,40,0.4166666666666667,0.1279010172497681,0.0336720708720098,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,41,0.4270833333333333,0.1189065919671686,0.0377169712022038,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,42,0.4375,0.1258770208283038,0.0368098170335047,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,43,0.4479166666666667,0.1213036040780232,0.0364710794891573,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,44,0.4583333333333333,0.1249618165772445,0.0362736657636308,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,45,0.46875,0.1185201436420084,0.037727218840119,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,46,0.4791666666666667,0.1172623850534552,0.0377596886536564,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,47,0.4895833333333333,0.1195113853834505,0.0369980165743229,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,48,0.5,0.1194680506003729,0.0376983201746195,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,49,0.5104166666666666,0.1177980973142068,0.0388026584502203,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,50,0.5208333333333334,0.1131545150935931,0.0380606092813123,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,51,0.53125,0.1151993181601444,0.0374795747253819,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,52,0.5416666666666666,0.1072638411177747,0.037808785923624,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,53,0.5520833333333334,0.1102898981770813,0.0365592432731457,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,54,0.5625,0.1012169912313834,0.0362132913650029,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,55,0.5729166666666666,0.1056065481951862,0.0353430549957739,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,56,0.5833333333333334,0.1142778860828271,0.0356480494889785,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,57,0.59375,0.1063583598981242,0.0365287558675349,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,58,0.6041666666666666,0.1058621380039438,0.0353670574196873,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,59,0.6145833333333334,0.1106269360419854,0.034341914861844,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,60,0.625,0.1082121512014808,0.0339756914776524,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,61,0.6354166666666666,0.1105763683762757,0.033099901358658,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,62,0.6458333333333334,0.1109267317782411,0.0329996577421197,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,63,0.65625,0.1126847850395001,0.0330410454487234,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,64,0.6666666666666666,0.1105291968328713,0.0314148286933288,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,65,0.6770833333333334,0.1079140310523146,0.030091635856292,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,66,0.6875,0.1132540324459155,0.0291920466087296,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,67,0.6979166666666666,0.1121090216387943,0.0292911764931732,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,68,0.7083333333333334,0.1089636385038605,0.0294784528562469,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,69,0.71875,0.1086204736225091,0.0281298310048591,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,70,0.7291666666666666,0.1128905199365785,0.0278763377328154,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,71,0.7395833333333334,0.1151892995168111,0.0275511887842732,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,72,0.75,0.114140473112659,0.0284395211695856,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,73,0.7604166666666666,0.1095031543539522,0.0295097102429246,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,74,0.7708333333333334,0.1107110074778579,0.0294398086265559,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,75,0.78125,0.1120896152835627,0.0295946348358057,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,76,0.7916666666666666,0.1086553540716681,0.0286226640693358,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,77,0.8020833333333334,0.1115007198369956,0.0288735725081864,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,78,0.8125,0.1119386446407503,0.0283251809150982,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,79,0.8229166666666666,0.115987787242039,0.0286338460467566,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,80,0.8333333333333334,0.1144851632459155,0.0286802814504104,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,81,0.84375,0.1115464301432926,0.0281528037409646,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,82,0.8541666666666666,0.1134420040804509,0.0287960689531369,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,83,0.8645833333333334,0.111698839276434,0.0285752678063727,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,84,0.875,0.1155506043892965,0.0285099812377871,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,85,0.8854166666666666,0.1196676565479204,0.0288973724379907,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,86,0.8958333333333334,0.119098754810596,0.0295981134370584,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,87,0.90625,0.121977109422978,0.0297355370232857,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,88,0.9166666666666666,0.1197247547934945,0.0286691661460174,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,89,0.9270833333333334,0.1202244821048837,0.0285391428615295,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,90,0.9375,0.1193040379848511,0.0287313301964948,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,91,0.9479166666666666,0.1163093580991279,0.0291549116776401,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,92,0.9583333333333334,0.1104597238217004,0.0294322586681429,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,93,0.96875,0.1097652886352254,0.0299894790451626,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,94,0.9791666666666666,0.1109777679969862,0.0309742625623715,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,95,0.9895833333333334,0.1108351728327504,0.0313979160201564,9,mean held-out-story Pearson r
Natural Stories,7B 40Pred untrained,96,1.0,0.1155341826520574,0.0307535587084383,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,0,0.0,0.2912925893177673,0.0481474088046963,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,1,0.020833333333333332,0.2231533432030518,0.0540571706293423,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,2,0.041666666666666664,0.206456345211258,0.0712429033647891,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,3,0.0625,0.2191262089012194,0.0638175622885726,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,4,0.08333333333333333,0.2165027977099037,0.0626426336475126,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,5,0.10416666666666667,0.2248392563995549,0.0604475684111082,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,6,0.125,0.2123500401904476,0.0535410193337207,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,7,0.14583333333333334,0.2150233025548331,0.0632582230000579,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,8,0.16666666666666666,0.2485855466526085,0.0587008546472352,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,9,0.1875,0.2760290756784667,0.0617315666605697,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,10,0.20833333333333334,0.3020289534588507,0.0568215627434252,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,11,0.22916666666666666,0.3174233422319146,0.0536724381243402,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,12,0.25,0.3182524122677166,0.0560145953619207,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,13,0.2708333333333333,0.3167201800335004,0.0594964396045874,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,14,0.2916666666666667,0.2988636808109779,0.0548634286416465,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,15,0.3125,0.2924161119252686,0.0523073655610598,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,16,0.3333333333333333,0.3041931045403958,0.0493184287358981,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,17,0.3541666666666667,0.3048106118914175,0.0512431083731695,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,18,0.375,0.3102984937236704,0.0511842511896678,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,19,0.3958333333333333,0.3005750211218707,0.0527434152782026,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,20,0.4166666666666667,0.3027483052032503,0.0553818979099436,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,21,0.4375,0.3144047890823177,0.0546135441995208,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,22,0.4583333333333333,0.3329560455365524,0.0549694798902711,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,23,0.4791666666666667,0.3333823091604568,0.0565748031396433,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,24,0.5,0.32259696577322,0.056272827088935,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,25,0.5208333333333334,0.3372000418207025,0.0534000359630102,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,26,0.5416666666666666,0.3364417904032907,0.0547210170778216,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,27,0.5625,0.3338508863596897,0.0567986543673499,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,28,0.5833333333333334,0.3336153841621713,0.0560217271241562,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,29,0.6041666666666666,0.3361397309352557,0.0540240689762085,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,30,0.625,0.3263609388518748,0.0539748621619508,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,31,0.6458333333333334,0.3220483346458211,0.048897864147468,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,32,0.6666666666666666,0.3218905567425605,0.0494464671336603,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,33,0.6875,0.316110350649229,0.0524723177214334,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,34,0.7083333333333334,0.3081796796243338,0.0528230531391739,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,35,0.7291666666666666,0.31734206239454,0.0508816213485107,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,36,0.75,0.3118447490786387,0.049708260070673,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,37,0.7708333333333334,0.302989663180696,0.050748272164982,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,38,0.7916666666666666,0.3108393957175568,0.0479303868638248,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,39,0.8125,0.307531725735492,0.0503299611436374,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,40,0.8333333333333334,0.3138500943701221,0.0515650167871074,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,41,0.8541666666666666,0.3115062273109397,0.0523064084899953,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,42,0.875,0.3132481155710491,0.051882638332143,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,43,0.8958333333333334,0.3182112984368641,0.0516729780731573,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,44,0.9166666666666666,0.3160503778565404,0.0522917439284336,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,45,0.9375,0.3006450364573582,0.0550259931689777,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,46,0.9583333333333334,0.2975470424100397,0.0547412528392047,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,47,0.9791666666666666,0.2984380983682702,0.0571220448042532,9,mean held-out-story Pearson r
Natural Stories,GPT-2 XL,48,1.0,0.2501079413535953,0.0652300037078257,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,0,0.0,0.2689086047345466,0.0422410612935823,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,1,0.03571428571428571,0.3206024093480637,0.0532095376623739,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,2,0.07142857142857142,0.3325631573454723,0.0558934278154692,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,3,0.10714285714285714,0.3330092430287207,0.0530524780858152,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,4,0.14285714285714285,0.3531660666820317,0.0491331454879583,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,5,0.17857142857142858,0.3679596198224905,0.0489457898406477,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,6,0.21428571428571427,0.3744773489701269,0.0507090650813127,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,7,0.25,0.3336668412744616,0.0562372076724103,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,8,0.2857142857142857,0.3528284614024587,0.0509643907336934,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,9,0.32142857142857145,0.3364232403549211,0.0525002814480941,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,10,0.35714285714285715,0.3322304792189593,0.0509194489097645,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,11,0.39285714285714285,0.3596327956938872,0.0479471412657218,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,12,0.42857142857142855,0.3315543813111752,0.0476611770102977,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,13,0.4642857142857143,0.3150972777143916,0.0471017410836036,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,14,0.5,0.3506617518825646,0.055958168606281,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,15,0.5357142857142857,0.3633046314431436,0.0580656013577355,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,16,0.5714285714285714,0.3639417243277533,0.0631817315054094,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,17,0.6071428571428571,0.3575500302828915,0.0620544504897442,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,18,0.6428571428571429,0.365959412270715,0.0545639277041386,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,19,0.6785714285714286,0.3810359093796703,0.0391113933520321,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,20,0.7142857142857143,0.3801400332989915,0.0415323909392068,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,21,0.75,0.3533469022942559,0.0567004271042177,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,22,0.7857142857142857,0.3485137089995554,0.054843386121864,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,23,0.8214285714285714,0.3534119365238169,0.0544428748355005,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,24,0.8571428571428571,0.3503987965486594,0.0555831927231093,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,25,0.8928571428571429,0.3275913611945737,0.057746221810853,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,26,0.9285714285714286,0.3409285915594045,0.0502266324538969,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,27,0.9642857142857143,0.3244529748693417,0.0565824379855052,9,mean held-out-story Pearson r
Natural Stories,GPT-J 6B,28,1.0,0.3049321656101065,0.0561458070105133,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,0,0.0,0.2249191865862368,0.0370271176715439,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,1,0.027777777777777776,0.268743167040526,0.0443555933208785,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,2,0.05555555555555555,0.2929157122756098,0.0446357872605353,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,3,0.08333333333333333,0.3209030940156439,0.0509211850654958,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,4,0.1111111111111111,0.3261614623793616,0.0547283602450823,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,5,0.1388888888888889,0.3326520401267483,0.052510974237624,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,6,0.16666666666666666,0.3511680938157229,0.0499932565116186,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,7,0.19444444444444445,0.3461108823233276,0.0491692429440946,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,8,0.2222222222222222,0.3483063948908722,0.0491839344003594,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,9,0.25,0.3470262827488232,0.0477097810969992,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,10,0.2777777777777778,0.3503883441023091,0.0420098295979166,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,11,0.3055555555555556,0.329375960834717,0.0550811490698012,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,12,0.3333333333333333,0.3347913542431512,0.0498566250210895,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,13,0.3611111111111111,0.3194199614206959,0.0434543945523607,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,14,0.3888888888888889,0.3465886674469958,0.042424505806314,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,15,0.4166666666666667,0.3012889566810832,0.0473516162995655,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,16,0.4444444444444444,0.2851720897977457,0.0411225336238818,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,17,0.4722222222222222,0.2940340926684733,0.040743878698102,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,18,0.5,0.3063260831013155,0.040135699926293,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,19,0.5277777777777778,0.2815853211006913,0.0399116193170566,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,20,0.5555555555555556,0.3307452366130652,0.0541458366498272,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,21,0.5833333333333334,0.4096123036588228,0.0528000591277214,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,22,0.6111111111111112,0.3798839088656136,0.0587603863713174,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,23,0.6388888888888888,0.4103437159017361,0.0547041029244553,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,24,0.6666666666666666,0.3882479848292777,0.054624638577401,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,25,0.6944444444444444,0.3763419521634899,0.0526406596346884,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,26,0.7222222222222222,0.3219653482025535,0.0695684508765054,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,27,0.75,0.3179453437734416,0.0643370510507112,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,28,0.7777777777777778,0.2970401837366151,0.0527921249013563,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,29,0.8055555555555556,0.3036179578478328,0.0495948096774959,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,30,0.8333333333333334,0.301181428660647,0.0452520200402241,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,31,0.8611111111111112,0.2898143476148602,0.0527792454396753,9,mean held-out-story Pearson r
Natural Stories,Qwen3 8B,32,0.8888888888888888,0.3015042136359912,0.0480927873742719,9,mean held-out-story Pearson r
